repositoryOrigin,repositoryPath,repositoryBranch,cve,groupId,artifactId,version,fixedVersion,fixWithVersionUpdateOnly,summary,severity,depth
github.com,cjbi/weshop,master,CVE-2022-38752,org.yaml,snakeyaml,1.23,1.32,FALSE,snakeYAML before 1.32 vulnerable to Denial of Service due to Out-of-bounds Write,MODERATE,1
github.com,cjbi/weshop,master,CVE-2022-41854,org.yaml,snakeyaml,1.23,1.32,FALSE,Snakeyaml vulnerable to Stack overflow leading to denial of service,MODERATE,1
github.com,cjbi/weshop,master,CVE-2020-5410,org.springframework.cloud,spring-cloud-config-server,2.1.4.RELEASE,2.1.9,TRUE,Directory traversal attack in Spring Cloud Config,HIGH,0
github.com,cjbi/weshop,master,CVE-2020-5405,org.springframework.cloud,spring-cloud-config-server,2.1.4.RELEASE,2.1.7,TRUE,Directory traversal attack in Spring Cloud Config,MODERATE,0
github.com,cjbi/weshop,master,CVE-2020-10683,org.dom4j,dom4j,2.1.1,2.1.3,TRUE,dom4j allows External Entities by default which might enable XXE attacks,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2020-26945,org.mybatis,mybatis,3.4.6,3.5.6,FALSE,"""Deserialization errors in MyBatis""",HIGH,1
github.com,cjbi/weshop,master,CVE-2020-26217,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.14-jdk7,FALSE,XStream can be used for Remote Code Execution,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-26258,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.15,TRUE,Server-Side Forgery Request can be activated unmarshalling with XStream,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-21341,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream can cause a Denial of Service.,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-29505,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.17,TRUE,XStream is vulnerable to a Remote Command Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39139,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39141,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39144,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to a Remote Command Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39145,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39146,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39147,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39148,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39149,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39150,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39151,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39152,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39153,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-39154,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-43859,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.19,TRUE,Denial of Service by injecting highly recursive collections or maps in XStream,HIGH,1
github.com,cjbi/weshop,master,CVE-2022-40151,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.20,TRUE,XStream can cause a Denial of Service by injecting deeply nested objects raising a stack overflow,HIGH,1
github.com,cjbi/weshop,master,CVE-2022-41966,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.20,TRUE,XStream can cause Denial of Service via stack overflow,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-26259,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.15,TRUE,XStream vulnerable to an Arbitrary File Deletion on the local host when unmarshalling,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21342,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21343,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to an Arbitrary File Deletion on the local host when unmarshalling as long as the executing process has sufficient rights,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21344,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21345,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to a Remote Command Execution attack,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21346,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21347,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21348,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to an attack using Regular Expression for a Denial of Service (ReDos),MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21349,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,A Server-Side Forgery Request can be activated unmarshalling with XStream to access data streams from an arbitrary URL referencing a resource in an intranet or the local host,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21350,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-21351,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.16,TRUE,XStream is vulnerable to an Arbitrary Code Execution attack,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-39140,com.thoughtworks.xstream,xstream,1.4.11.1,1.4.18,TRUE,XStream can cause a Denial of Service,MODERATE,1
github.com,cjbi/weshop,master,GHSA-3mq5-fq9h-gj7j,com.thoughtworks.xstream,xstream,1.4.11.1,,FALSE,Duplicate Advisory: Denial of Service due to parser crash,LOW,1
github.com,cjbi/weshop,master,CVE-2022-40153,com.fasterxml.woodstox,woodstox-core,5.0.3,5.4.0,FALSE,Denial of Service due to parser crash,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-40152,com.fasterxml.woodstox,woodstox-core,5.0.3,5.4.0,FALSE,Denial of Service due to parser crash,LOW,2
github.com,cjbi/weshop,master,CVE-2022-40154,com.fasterxml.woodstox,woodstox-core,5.0.3,5.4.0,FALSE,Denial of Service via stack overflow,LOW,2
github.com,cjbi/weshop,master,CVE-2022-40155,com.fasterxml.woodstox,woodstox-core,5.0.3,5.4.0,FALSE,Denial of Service via stack overflow,LOW,2
github.com,cjbi/weshop,master,CVE-2022-40156,com.fasterxml.woodstox,woodstox-core,5.0.3,5.4.0,FALSE,Denial of Service due to parser crash,LOW,2
github.com,cjbi/weshop,master,CVE-2021-33813,org.jdom,jdom,1.1,,FALSE,XML External Entity (XXE) Injection in JDOM,HIGH,1
github.com,cjbi/weshop,master,CVE-2016-1000027,org.springframework,spring-web,5.1.9.RELEASE,6.0.0,FALSE,Pivotal Spring Framework contains unsafe Java deserialization methods,MODERATE,1
github.com,cjbi/weshop,master,CVE-2020-1938,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.31,TRUE,Improper Privilege Management in Tomcat,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2019-12418,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.29,TRUE,Insufficiently Protected Credentials in Apache Tomcat,HIGH,2
github.com,cjbi/weshop,master,CVE-2019-17563,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.30,TRUE,"In Apache Tomcat, when using FORM authentication there was a narrow window where an attacker could perform a session fixation attack",HIGH,2
github.com,cjbi/weshop,master,CVE-2020-9484,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.35,TRUE,Potential remote code execution in Apache Tomcat,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-25122,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.43,TRUE,Exposure of Sensitive Information to an Unauthorized Actor in Apache Tomcat,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-25329,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.41,TRUE,Potential remote code execution in Apache Tomcat,HIGH,2
github.com,cjbi/weshop,master,CVE-2020-1935,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.31,TRUE,Potential HTTP request smuggling in Apache Tomcat,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-24122,org.apache.tomcat.embed,tomcat-embed-core,9.0.24,9.0.40,TRUE,Information Disclosure in Apache Tomcat,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-42550,ch.qos.logback,logback-core,1.2.3,1.2.9,TRUE,Deserialization of Untrusted Data in logback,MODERATE,3
github.com,cjbi/weshop,master,CVE-2020-5413,org.springframework.integration,spring-integration-core,5.1.7.RELEASE,5.1.12,TRUE,Code execution in Spring Integration,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2022-41852,commons-jxpath,commons-jxpath,1.3,,FALSE,JXPath vulnerable to remote code execution when interpreting untrusted XPath expressions,CRITICAL,4
github.com,cjbi/weshop,master,CVE-2022-40157,commons-jxpath,commons-jxpath,1.3,,FALSE,JXPath Out-of-bounds Write vulnerability,MODERATE,4
github.com,cjbi/weshop,master,CVE-2022-40158,commons-jxpath,commons-jxpath,1.3,,FALSE,JXPath Out-of-bounds Write vulnerability,MODERATE,4
github.com,cjbi/weshop,master,CVE-2022-40159,commons-jxpath,commons-jxpath,1.3,,FALSE,JXPath Out-of-bounds Write vulnerability,MODERATE,4
github.com,cjbi/weshop,master,CVE-2022-40160,commons-jxpath,commons-jxpath,1.3,,FALSE,JXPath Out-of-bounds Write vulnerability,MODERATE,4
github.com,cjbi/weshop,master,CVE-2022-40161,commons-jxpath,commons-jxpath,1.3,,FALSE,JXPath Out-of-bounds Write vulnerability,MODERATE,4
github.com,cjbi/weshop,master,CVE-2021-43466,org.thymeleaf,thymeleaf-spring5,3.0.11.RELEASE,3.0.13.RELEASE,TRUE,Template injection in thymeleaf-spring5,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2022-25647,com.google.code.gson,gson,2.8.5,2.8.9,TRUE,Deserialization of Untrusted Data in Gson,HIGH,1
github.com,cjbi/weshop,master,CVE-2022-22965,org.springframework,spring-webmvc,5.1.9.RELEASE,5.2.20.RELEASE,FALSE,Remote Code Execution in Spring Framework,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2020-5398,org.springframework,spring-webmvc,5.1.9.RELEASE,5.1.13.RELEASE,TRUE,RFD attack via Content-Disposition header sourced from request input by Spring MVC or Spring WebFlux Application,HIGH,1
github.com,cjbi/weshop,master,CVE-2015-7501,commons-collections,commons-collections,3.2.1,3.2.2,TRUE,Deserialization of Untrusted Data in Apache commons collections,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2015-6420,commons-collections,commons-collections,3.2.1,3.2.2,TRUE,Insecure Deserialization in Apache Commons Collection,HIGH,2
github.com,cjbi/weshop,master,CVE-2019-17571,log4j,log4j,1.2.17,,FALSE,Deserialization of Untrusted Data in Log4j,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2022-23305,log4j,log4j,1.2.17,,FALSE,SQL Injection in Log4j 1.2.x,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2022-23307,log4j,log4j,1.2.17,,FALSE,Deserialization of Untrusted Data in Apache Log4j,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2021-4104,log4j,log4j,1.2.17,,FALSE,JMSAppender in Log4j 1.2 is vulnerable to deserialization of untrusted data,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-23302,log4j,log4j,1.2.17,,FALSE,Deserialization of Untrusted Data in Log4j 1.x,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-22963,org.springframework.cloud,spring-cloud-function-context,2.0.2.RELEASE,3.1.7,FALSE,Spring Cloud Function Code Injection with a specially crafted SpEL as a routing expression,CRITICAL,3
github.com,cjbi/weshop,master,CVE-2019-14540,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10,TRUE,Polymorphic Typing issue in FasterXML jackson-databind,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2019-16335,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10,TRUE,Polymorphic Typing issue in FasterXML jackson-databind,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2019-16942,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.1,TRUE,Polymorphic Typing in FasterXML jackson-databind,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2019-16943,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.1,TRUE,Polymorphic typing issue,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2019-17267,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10,TRUE,Improper Input Validation in jackson-databind,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2019-17531,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.1,TRUE,Polymorphic typing issue,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2019-20330,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.2,TRUE,Deserialization of Untrusted Data in jackson-databind,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2020-8840,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.3,TRUE,Deserialization of Untrusted Data in jackson-databind,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2020-9546,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2020-9547,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2020-9548,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2019-14892,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10,TRUE,Polymorphic deserialization of malicious object in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2019-14893,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10,TRUE,Polymorphic deserialization of malicious object in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-10650,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind before 2.9.10.4 vulnerable to unsafe deserialization,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-10672,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-10968,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-10969,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-11111,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-11112,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-11113,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-11619,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-11620,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-14060,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.5,TRUE,Deserialization of untrusted data in Jackson Databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-14061,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.5,TRUE,Deserialization of untrusted data in Jackson Databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-14062,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.5,TRUE,Deserialization of untrusted data in Jackson Databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-14195,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.5,TRUE,Deserialization of untrusted data in Jackson Databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-24616,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.6,TRUE,Code Injection in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-24750,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.6,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-25649,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.7,TRUE,XML External Entity (XXE) Injection in Jackson Databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-35490,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Serialization gadgets exploit in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-35491,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Serialization gadgets exploit in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36179,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36180,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36181,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36182,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36183,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36184,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36185,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36186,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36187,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36188,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36189,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.8,TRUE,Unsafe Deserialization in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-36518,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.12.6.1,FALSE,Deeply nested json in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2021-20190,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.7,TRUE,Deserialization of untrusted data in jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2022-42003,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.12.7.1,FALSE,Uncontrolled Resource Consumption in Jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2022-42004,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.12.7.1,FALSE,Uncontrolled Resource Consumption in FasterXML jackson-databind,HIGH,1
github.com,cjbi/weshop,master,CVE-2020-10673,com.fasterxml.jackson.core,jackson-databind,2.9.9.3,2.9.10.4,TRUE,jackson-databind mishandles the interaction between serialization gadgets and typing,MODERATE,1
github.com,cjbi/weshop,master,CVE-2022-22968,org.springframework,spring-core,5.1.9.RELEASE,5.2.21,FALSE,Improper handling of case sensitivity in Spring Framework,HIGH,1
github.com,cjbi/weshop,master,CVE-2022-22970,org.springframework,spring-core,5.1.9.RELEASE,5.2.22.RELEASE,FALSE,Denial of service in Spring Framework,HIGH,1
github.com,cjbi/weshop,master,CVE-2022-22971,org.springframework,spring-core,5.1.9.RELEASE,5.2.22.RELEASE,FALSE,Allocation of Resources Without Limits or Throttling in Spring Framework,MODERATE,1
github.com,cjbi/weshop,master,CVE-2022-22950,org.springframework,spring-expression,5.1.9.RELEASE,5.2.20,FALSE,Allocation of Resources Without Limits or Throttling in Spring Framework,MODERATE,2
github.com,cjbi/weshop,master,CVE-2022-40150,org.codehaus.jettison,jettison,1.3.7,1.5.2,FALSE,Jettison memory exhaustion,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-45685,org.codehaus.jettison,jettison,1.3.7,1.5.2,FALSE,Jettison Out-of-bounds Write vulnerability,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-45693,org.codehaus.jettison,jettison,1.3.7,1.5.2,FALSE,Jettison Out-of-bounds Write vulnerability,HIGH,2
github.com,cjbi/weshop,master,CVE-2022-40149,org.codehaus.jettison,jettison,1.3.7,1.5.1,FALSE,Jettison parser crash by stackoverflow,MODERATE,2
github.com,cjbi/weshop,master,CVE-2021-21290,io.netty,netty-codec-http,4.1.39.Final,4.1.59.Final,TRUE,Local Information Disclosure Vulnerability in Netty on Unix-Like systems,MODERATE,4
github.com,cjbi/weshop,master,CVE-2021-43797,io.netty,netty-codec-http,4.1.39.Final,4.1.71.Final,TRUE,HTTP request smuggling in io.netty:netty-codec-http,MODERATE,4
github.com,cjbi/weshop,master,CVE-2022-24823,io.netty,netty-codec-http,4.1.39.Final,4.1.77.Final,TRUE,Local Information Disclosure Vulnerability in io.netty:netty-codec-http,MODERATE,4
github.com,cjbi/weshop,master,CVE-2020-13956,org.apache.httpcomponents,httpclient,4.5.9,4.5.13,TRUE,Cross-site scripting in Apache HttpClient,MODERATE,1
github.com,cjbi/weshop,master,CVE-2022-41853,org.hsqldb,hsqldb,2.4.1,2.7.1,FALSE,HyperSQL DataBase vulnerable to remote code execution when processing untrusted input,CRITICAL,1
github.com,cjbi/weshop,master,CVE-2021-22113,org.springframework.cloud,spring-cloud-netflix-zuul,2.1.3.RELEASE,2.2.7,FALSE,Incorrect Authorization in Spring Cloud Netflix Zuul,MODERATE,1
github.com,cjbi/weshop,master,CVE-2021-2471,mysql,mysql-connector-java,8.0.17,8.0.27,TRUE,Incorrect Authorization in MySQL Connector Java,MODERATE,0
github.com,cjbi/weshop,master,CVE-2022-21363,mysql,mysql-connector-java,8.0.17,8.0.28,TRUE,Improper Handling of Insufficient Permissions or Privileges in MySQL Connectors Java,MODERATE,0
github.com,cjbi/weshop,master,CVE-2014-0114,commons-beanutils,commons-beanutils,1.8.0,1.9.2,FALSE,Arbitrary code execution in Apache Commons BeanUtils,HIGH,2
github.com,cjbi/weshop,master,CVE-2019-10086,commons-beanutils,commons-beanutils,1.8.0,1.9.4,FALSE,Insecure Deserialization in Apache Commons Beanutils,HIGH,2
github.com,cjbi/weshop,master,CVE-2021-37136,io.netty,netty-codec,4.1.39.Final,4.1.68.Final,TRUE,Bzip2Decoder doesn't allow setting size restrictions for decompressed data,HIGH,3
github.com,cjbi/weshop,master,CVE-2021-37137,io.netty,netty-codec,4.1.39.Final,4.1.68.Final,TRUE, SnappyFrameDecoder doesn't restrict chunk length any may buffer skippable chunks in an unnecessary way,HIGH,3
github.com,cjbi/weshop,master,CVE-2019-20444,io.netty,netty-handler,4.1.39.Final,4.1.44,TRUE,HTTP Request Smuggling in Netty,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2020-11612,io.netty,netty-handler,4.1.39.Final,4.1.46,TRUE,Denial of Service in Netty,HIGH,2
github.com,cjbi/weshop,master,CVE-2019-20445,io.netty,netty-handler,4.1.39.Final,4.1.45,TRUE,HTTP Request Smuggling in Netty,MODERATE,2
github.com,cjbi/weshop,master,CVE-2020-15250,junit,junit,4.12,4.13.1,FALSE,TemporaryFolder on unix-like systems does not limit access to created files,MODERATE,1
github.com,cjbi/weshop,master,CVE-2019-10219,org.hibernate.validator,hibernate-validator,6.0.17.Final,6.0.18,TRUE,The SafeHtml annotation in Hibernate-Validator does not properly guard against XSS attacks,MODERATE,1
github.com,cjbi/weshop,master,CVE-2020-10693,org.hibernate.validator,hibernate-validator,6.0.17.Final,6.0.20.Final,TRUE,Improper Input Validation in Hibernate Validator,MODERATE,1
github.com,cjbi/weshop,master,CVE-2022-22965,org.springframework.boot,spring-boot-starter-web,2.1.8.RELEASE,2.5.12,FALSE,Remote Code Execution in Spring Framework,CRITICAL,0
github.com,cjbi/weshop,master,CVE-2019-10173,com.thoughtworks.xstream,xstream,1.4.10,1.4.11,TRUE,Deserialization of Untrusted Data and Code Injection in xstream,CRITICAL,2
github.com,cjbi/weshop,master,CVE-2020-26217,com.thoughtworks.xstream,xstream,1.4.10,1.4.14-jdk7,FALSE,XStream can be used for Remote Code Execution,HIGH,2
