repositoryOrigin,repositoryPath,repositoryBranch,sourceFile,method
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","written.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","processed.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","written.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","processed.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","written.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","processed.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","provided.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","recovered.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","provided.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","recovered.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","provided.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","provided.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","provided.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","provided.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanRetryTests.java","provided.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanTests.java","listenerCalls.add(t)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanTests.java","listenerCalls.add(1)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanTests.java","listenerCalls.add(2)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanTests.java","listenerCalls.add(3)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanTests.java","listenerCalls.add(4)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanTests.java","listenerCalls.add(6)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/item/FaultTolerantStepFactoryBeanTests.java","listenerCalls.add(5)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/tasklet/AsyncTaskletStepTests.java","processed.add(item)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/tasklet/TaskletStepTests.java","list.add(stepExecution)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/tasklet/TaskletStepTests.java","list.add(""foo"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/tasklet/TaskletStepTests.java","list.add(""bar"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/tasklet/TaskletStepTests.java","list.add(""foo"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/tasklet/TaskletStepTests.java","list.add(""afterStepCalled"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/tasklet/TaskletStepTests.java","list.add(""exception"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/NonAbstractStepTests.java","events.add(""open"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/NonAbstractStepTests.java","events.add(""doExecute"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/NonAbstractStepTests.java","events.add(""close"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/NonAbstractStepTests.java","events.add(getEvent(""afterStep("" + stepExecution.getExitStatus().getExitCode() + "")""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/step/NonAbstractStepTests.java","events.add(getEvent(""beforeStep""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/support/SimpleJobRepositoryTests.java","stepConfigurations.add(stepConfiguration1)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/support/SimpleJobRepositoryTests.java","stepConfigurations.add(stepConfiguration2)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/support/SimpleJobRepositoryTests.java","steps.add(databaseStep1)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/support/SimpleJobRepositoryTests.java","steps.add(databaseStep2)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/support/SimpleJobRepositoryTests.java","stepExecutions.add(stepExecution)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/AbstractJobExecutionDaoTests.java","execs.add(exec)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/JdbcJobDaoQueryTests.java","list.add(sql)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/AbstractStepExecutionDaoTests.java","stepExecutions.add(se)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/repository/dao/AbstractExecutionContextDaoTests.java","stepExecutions.add(se)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/resource/JdbcCursorItemReaderPreparedStatementIntegrationTests.java","parameters.add(1L)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/resource/JdbcCursorItemReaderPreparedStatementIntegrationTests.java","parameters.add(4L)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersBuilderTests.java","this.jobInstanceList.add(new JobInstance(1L, ""simpleJobInstance""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersBuilderTests.java","this.jobExecutionList.add(getJobExecution(this.jobInstanceList.get(0), null))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersBuilderTests.java","this.jobInstanceList.add(new JobInstance(1L, ""simpleJobInstance""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersBuilderTests.java","this.jobExecutionList.add(getJobExecution(this.jobInstanceList.get(0), BatchStatus.FAILED))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/JobParametersBuilderTests.java","this.jobInstanceList.add(new JobInstance(1L, ""simpleJobInstance""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","list.add(""default"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","list.add(""default"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","steps.add(step1)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","steps.add(step2)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","steps.add(testStep)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","list.add(""before"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","list.add(""after"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","list.add(""afterJob"")"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","steps.add(step1)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","steps.add(step2)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/SimpleJobTests.java","// Two steps with the same name should both be executed, since
// the user might actually want it to happen twice. On a restart
// it would be executed twice again, even if it failed on the
// second execution. This seems reasonable.
steps.add(step2)"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step2"")), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.FAILED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.COMPLETED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions
	.add(StateTransition.createStateTransition(new StateSupport(""step1"", FlowExecutionStatus.FAILED), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.FAILED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.COMPLETED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2State, ExitStatus.COMPLETED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2State, ExitStatus.FAILED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(state2, ExitStatus.FAILED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(state2, ExitStatus.COMPLETED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions
	.add(StateTransition.createStateTransition(new EndState(FlowExecutionStatus.STOPPED, ""end0""), ""step3""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step3"")), ""end2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end2"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"") {
	@Override
	public void execute(StepExecution stepExecution) throws JobInterruptedException {
		stepExecution.setStatus(BatchStatus.STOPPING);
		jobRepository.update(stepExecution);
	}
}), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"") {
	@Override
	public void execute(StepExecution stepExecution) throws JobInterruptedException {
		stepExecution.setStatus(BatchStatus.UNKNOWN);
		stepExecution.setTerminateOnly();
		jobRepository.update(stepExecution);
	}
}), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step2"")), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"") {
	@Override
	public void execute(StepExecution stepExecution) throws JobInterruptedException {
		if (!stepExecution.getJobExecution().getExecutionContext().containsKey(""STOPPED"")) {
			stepExecution.getJobExecution().getExecutionContext().put(""STOPPED"", true);
			stepExecution.setStatus(BatchStatus.STOPPED);
			jobRepository.update(stepExecution);
		}
		else {
			fail(""The Job should have stopped by now"");
		}
	}
}), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition
	.createStateTransition(new SplitState(Arrays.<Flow>asList(flow1, flow2), ""split""), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"") {
	@Override
	public void execute(StepExecution stepExecution) throws JobInterruptedException {
		throw new JobInterruptedException(""Stopped"");
	}
}), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"") {
	@Override
	public void execute(StepExecution stepExecution) throws JobInterruptedException {
		throw new JobInterruptedException(""Stopped"");
	}
}), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition
	.createStateTransition(new SplitState(Arrays.<Flow>asList(flow1, flow2), ""split""), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""end""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions
	.add(StateTransition.createStateTransition(new EndState(FlowExecutionStatus.STOPPED, ""end""), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.FAILED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.COMPLETED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""end""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions
	.add(StateTransition.createStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end""), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step2"")),
		ExitStatus.FAILED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step2"")),
		ExitStatus.COMPLETED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""end""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions
	.add(StateTransition.createStateTransition(new EndState(FlowExecutionStatus.STOPPED, ""end""), ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.COMPLETED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.FAILED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step1, ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step1, ""COMPLETED"", ""step3""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.COMPLETED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.FAILED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end1"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step3, ExitStatus.FAILED.getExitCode(), ""end2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step3, ExitStatus.COMPLETED.getExitCode(), ""end3""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end2"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end3"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step"")), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(new StepState(new StubStep(""step1"")), ""decision""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(decision, ""step2""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(decision, ""SWITCH"", ""step3""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.COMPLETED.getExitCode(), ""end0""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createStateTransition(step2, ExitStatus.FAILED.getExitCode(), ""end1""))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.COMPLETED, ""end0"")))"
github.com,"spring-projects/spring-batch",main,"spring-batch-core/src/test/java/org/springframework/batch/core/job/flow/FlowJobTests.java","transitions.add(StateTransition.createEndStateTransition(new EndState(FlowExecutionStatus.FAILED, ""end1"")))"
